payroll_id,employee_id,hospital_id,hospital_name,payroll_month,regular_hours,overtime_hours,hourly_pay_rate,regular_pay,overtime_pay,bonus,gross_pay,tax_amount,benefits_deduction,net_pay,payment_status
PAY00000157,EMP000027,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-08,136,0,55.79,7587.44,0.0,2099.22,9686.66,2239.9,171.27,7275.49,Paid
PAY00000158,EMP000027,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-07,159,4,55.79,8870.61,334.74,2178.41,11383.76,2473.37,312.34,8598.05,Paid
PAY00000159,EMP000027,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-06,155,12,55.79,8647.45,1004.22,0.0,9651.67,2243.19,157.61,7250.87,Paid
PAY00000160,EMP000027,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-05,137,24,55.79,7643.23,2008.44,0.0,9651.67,2336.5,305.38,7009.79,Paid
PAY00000161,EMP000027,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-04,137,31,55.79,7643.23,2594.24,0.0,10237.47,2473.41,178.99,7585.07,Paid
PAY00000162,EMP000027,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,2026-03,142,8,55.79,7922.18,669.48,1917.48,10509.14,2451.69,175.9,7881.55,Paid
PAY00000163,EMP000028,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,2026-08,128,26,59.51,7617.28,2320.89,0.0,9938.17,1754.15,433.45,7750.57,Paid
PAY00000164,EMP000028,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,2026-07,138,27,59.51,8212.38,2410.15,0.0,10622.53,1848.1,183.31,8591.12,Paid
PAY00000165,EMP000028,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,2026-06,151,30,59.51,8986.01,2677.95,0.0,11663.96,2388.16,143.68,9132.12,Paid
PAY00000166,EMP000028,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,2026-05,158,14,59.51,9402.58,1249.71,1651.19,12303.48,2667.97,304.46,9331.05,Paid
PAY00000167,EMP000028,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,2026-04,123,24,59.51,7319.73,2142.36,1036.18,10498.27,2442.82,160.9,7894.55,Paid
PAY00000168,EMP000028,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,2026-03,146,34,59.51,8688.46,3035.01,0.0,11723.47,2310.03,328.36,9085.08,Paid
PAY00000169,EMP000029,220090,MILFORD REGIONAL MEDICAL CENTER,2026-08,128,9,60.77,7778.56,820.4,0.0,8598.96,1558.42,314.57,6725.97,Paid
PAY00000170,EMP000029,220090,MILFORD REGIONAL MEDICAL CENTER,2026-07,123,29,60.77,7474.71,2643.5,0.0,10118.21,2061.83,244.6,7811.78,Paid
PAY00000171,EMP000029,220090,MILFORD REGIONAL MEDICAL CENTER,2026-06,173,15,60.77,10513.21,1367.33,600.29,12480.83,2032.98,154.66,10293.19,Paid
PAY00000172,EMP000029,220090,MILFORD REGIONAL MEDICAL CENTER,2026-05,168,2,60.77,10209.36,182.31,0.0,10391.67,2095.46,348.07,7948.14,Paid
PAY00000173,EMP000029,220090,MILFORD REGIONAL MEDICAL CENTER,2026-04,161,36,60.77,9783.97,3281.58,0.0,13065.55,2757.92,188.23,10119.4,Paid
PAY00000174,EMP000029,220090,MILFORD REGIONAL MEDICAL CENTER,2026-03,157,29,60.77,9540.89,2643.5,430.29,12614.68,2846.97,407.19,9360.52,Paid
PAY00000175,EMP000030,220011,CAMBRIDGE HEALTH ALLIANCE,2026-08,136,36,64.8,8812.8,3499.2,0.0,12312.0,2607.25,448.56,9256.19,Paid
PAY00000176,EMP000030,220011,CAMBRIDGE HEALTH ALLIANCE,2026-07,130,24,64.8,8424.0,2332.8,2016.79,12773.59,2324.4,286.77,10162.42,Paid
PAY00000177,EMP000030,220011,CAMBRIDGE HEALTH ALLIANCE,2026-06,168,3,64.8,10886.4,291.6,2352.53,13530.53,2559.56,228.25,10742.72,Paid
PAY00000178,EMP000030,220011,CAMBRIDGE HEALTH ALLIANCE,2026-05,145,24,64.8,9396.0,2332.8,0.0,11728.8,2242.42,437.96,9048.42,Processing
PAY00000179,EMP000030,220011,CAMBRIDGE HEALTH ALLIANCE,2026-04,138,5,64.8,8942.4,486.0,0.0,9428.4,1931.14,426.89,7070.37,Paid
PAY00000180,EMP000030,220011,CAMBRIDGE HEALTH ALLIANCE,2026-03,165,16,64.8,10692.0,1555.2,0.0,12247.2,2284.8,400.34,9562.06,Paid
PAY00000181,EMP000031,221302,FAIRVIEW HOSPITAL,2026-08,137,3,74.3,10179.1,334.35,0.0,10513.45,2211.29,394.93,7907.23,Paid
PAY00000182,EMP000031,221302,FAIRVIEW HOSPITAL,2026-07,132,34,74.3,9807.6,3789.3,0.0,13596.9,3024.82,286.06,10286.02,Paid
PAY00000183,EMP000031,221302,FAIRVIEW HOSPITAL,2026-06,153,36,74.3,11367.9,4012.2,0.0,15380.1,2659.43,150.21,12570.46,Paid
PAY00000184,EMP000031,221302,FAIRVIEW HOSPITAL,2026-05,144,10,74.3,10699.2,1114.5,0.0,11813.7,2313.24,299.22,9201.24,On Hold
PAY00000185,EMP000031,221302,FAIRVIEW HOSPITAL,2026-04,166,32,74.3,12333.8,3566.4,2292.53,18192.73,3603.01,425.69,14164.03,Paid
PAY00000186,EMP000031,221302,FAIRVIEW HOSPITAL,2026-03,155,9,74.3,11516.5,1003.05,0.0,12519.55,2486.91,161.19,9871.45,Paid
PAY00000187,EMP000032,220111,GOOD SAMARITAN MEDICAL CENTER,2026-08,162,7,60.77,9844.74,638.09,0.0,10482.83,2517.38,171.77,7793.68,Paid
PAY00000188,EMP000032,220111,GOOD SAMARITAN MEDICAL CENTER,2026-07,146,12,60.77,8872.42,1093.86,0.0,9966.28,1981.27,366.34,7618.67,Paid
PAY00000189,EMP000032,220111,GOOD SAMARITAN MEDICAL CENTER,2026-06,126,32,60.77,7657.02,2916.96,0.0,10573.98,2175.18,229.61,8169.19,Paid
PAY00000190,EMP000032,220111,GOOD SAMARITAN MEDICAL CENTER,2026-05,149,30,60.77,9054.73,2734.65,0.0,11789.38,2931.15,311.42,8546.81,Paid
PAY00000191,EMP000032,220111,GOOD SAMARITAN MEDICAL CENTER,2026-04,132,10,60.77,8021.64,911.55,0.0,8933.19,1807.07,341.4,6784.72,Paid
PAY00000192,EMP000032,220111,GOOD SAMARITAN MEDICAL CENTER,2026-03,147,3,60.77,8933.19,273.47,0.0,9206.66,2003.24,139.66,7063.76,Paid
PAY00000193,EMP000033,224021,ARBOUR-FULLER HOSPITAL,2026-08,169,20,71.84,12140.96,2155.2,0.0,14296.16,3531.17,335.12,10429.87,Paid
PAY00000194,EMP000033,224021,ARBOUR-FULLER HOSPITAL,2026-07,170,34,71.84,12212.8,3663.84,0.0,15876.64,2789.68,171.54,12915.42,Paid
PAY00000195,EMP000033,224021,ARBOUR-FULLER HOSPITAL,2026-06,140,11,71.84,10057.6,1185.36,0.0,11242.96,2279.8,254.32,8708.84,Paid
PAY00000196,EMP000033,224021,ARBOUR-FULLER HOSPITAL,2026-05,132,36,71.84,9482.88,3879.36,0.0,13362.24,2742.05,335.67,10284.52,Paid
PAY00000197,EMP000033,224021,ARBOUR-FULLER HOSPITAL,2026-04,173,22,71.84,12428.32,2370.72,0.0,14799.04,3310.55,269.12,11219.37,Paid
PAY00000198,EMP000033,224021,ARBOUR-FULLER HOSPITAL,2026-03,134,27,71.84,9626.56,2909.52,0.0,12536.08,2489.92,424.69,9621.47,Paid
PAY00000199,EMP000034,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,2026-08,171,14,55.58,9504.18,1167.18,0.0,10671.36,2333.99,188.02,8149.35,Processing
PAY00000200,EMP000034,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,2026-07,170,8,55.58,9448.6,666.96,1539.24,11654.8,2504.47,171.04,8979.29,Paid
PAY00000201,EMP000034,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,2026-06,162,35,55.58,9003.96,2917.95,0.0,11921.91,2240.89,204.79,9476.23,Paid
PAY00000202,EMP000034,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,2026-05,153,34,55.58,8503.74,2834.58,2083.43,13421.75,2282.68,330.44,10808.63,Paid
PAY00000203,EMP000034,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,2026-04,137,29,55.58,7614.46,2417.73,0.0,10032.19,1806.46,429.93,7795.8,Paid
PAY00000204,EMP000034,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,2026-03,137,22,55.58,7614.46,1834.14,0.0,9448.6,2345.04,353.16,6750.4,Paid
PAY00000205,EMP000035,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-08,156,20,62.14,9693.84,1864.2,0.0,11558.04,2093.55,420.79,9043.7,Paid
PAY00000206,EMP000035,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-07,136,23,62.14,8451.04,2143.83,0.0,10594.87,2624.46,269.81,7700.6,Paid
PAY00000207,EMP000035,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-06,157,31,62.14,9755.98,2889.51,0.0,12645.49,2401.64,321.47,9922.38,Paid
PAY00000208,EMP000035,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-05,140,33,62.14,8699.6,3075.93,0.0,11775.53,2331.25,341.94,9102.34,Paid
PAY00000209,EMP000035,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-04,130,15,62.14,8078.2,1398.15,971.93,10448.28,2237.83,171.85,8038.6,Paid
PAY00000210,EMP000035,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-03,166,33,62.14,10315.24,3075.93,0.0,13391.17,3116.08,355.74,9919.35,Paid
PAY00000211,EMP000036,220030,BAYSTATE WING HOSPITAL,2026-08,154,12,72.32,11137.28,1301.76,0.0,12439.04,2840.82,278.87,9319.35,Paid
PAY00000212,EMP000036,220030,BAYSTATE WING HOSPITAL,2026-07,133,18,72.32,9618.56,1952.64,0.0,11571.2,2482.55,241.86,8846.79,Paid
PAY00000213,EMP000036,220030,BAYSTATE WING HOSPITAL,2026-06,128,2,72.32,9256.96,216.96,0.0,9473.92,1859.95,448.25,7165.72,Paid
PAY00000214,EMP000036,220030,BAYSTATE WING HOSPITAL,2026-05,167,3,72.32,12077.44,325.44,0.0,12402.88,2981.27,399.73,9021.88,Paid
PAY00000215,EMP000036,220030,BAYSTATE WING HOSPITAL,2026-04,143,16,72.32,10341.76,1735.68,0.0,12077.44,2632.89,250.75,9193.8,Paid
PAY00000216,EMP000036,220030,BAYSTATE WING HOSPITAL,2026-03,155,34,72.32,11209.6,3688.32,790.86,15688.78,2974.29,139.25,12575.24,Paid
PAY00000217,EMP000037,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-08,139,23,52.16,7250.24,1799.52,0.0,9049.76,1830.32,255.11,6964.33,Paid
PAY00000218,EMP000037,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-07,125,23,52.16,6520.0,1799.52,1302.9,9622.42,2189.4,206.54,7226.48,Paid
PAY00000219,EMP000037,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-06,129,13,52.16,6728.64,1017.12,1529.37,9275.13,1869.62,151.15,7254.36,Paid
PAY00000220,EMP000037,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-05,160,27,52.16,8345.6,2112.48,1584.83,12042.91,2087.97,156.52,9798.42,Paid
PAY00000221,EMP000037,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-04,152,16,52.16,7928.32,1251.84,0.0,9180.16,1538.31,274.39,7367.46,Paid
PAY00000222,EMP000037,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,2026-03,165,17,52.16,8606.4,1330.08,2207.1,12143.58,2584.47,239.58,9319.53,Processing
PAY00000223,EMP000038,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-08,138,28,62.52,8627.76,2625.84,556.97,11810.57,2175.24,332.03,9303.3,Paid
PAY00000224,EMP000038,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-07,132,5,62.52,8252.64,468.9,0.0,8721.54,1676.83,143.21,6901.5,Paid
PAY00000225,EMP000038,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-06,136,27,62.52,8502.72,2532.06,0.0,11034.78,2150.51,132.65,8751.62,Processing
PAY00000226,EMP000038,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-05,122,8,62.52,7627.44,750.24,0.0,8377.68,1620.84,391.95,6364.89,Paid
PAY00000227,EMP000038,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-04,128,31,62.52,8002.56,2907.18,0.0,10909.74,2398.48,404.92,8106.34,Paid
PAY00000228,EMP000038,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-03,121,20,62.52,7564.92,1875.6,0.0,9440.52,1689.17,402.05,7349.3,Paid
PAY00000229,EMP000039,220095,HEYWOOD HOSPITAL -,2026-08,120,27,52.23,6267.6,2115.31,0.0,8382.91,1976.39,188.72,6217.8,Paid
PAY00000230,EMP000039,220095,HEYWOOD HOSPITAL -,2026-07,162,20,52.23,8461.26,1566.9,2074.55,12102.71,2909.34,195.96,8997.41,Paid
PAY00000231,EMP000039,220095,HEYWOOD HOSPITAL -,2026-06,141,10,52.23,7364.43,783.45,0.0,8147.88,1459.43,216.03,6472.42,Paid
PAY00000232,EMP000039,220095,HEYWOOD HOSPITAL -,2026-05,169,34,52.23,8826.87,2663.73,0.0,11490.6,2756.84,135.19,8598.57,Paid
PAY00000233,EMP000039,220095,HEYWOOD HOSPITAL -,2026-04,144,16,52.23,7521.12,1253.52,833.27,9607.91,1625.3,325.11,7657.5,Paid
PAY00000234,EMP000039,220095,HEYWOOD HOSPITAL -,2026-03,137,10,52.23,7155.51,783.45,0.0,7938.96,1546.67,266.67,6125.62,Paid
PAY00000235,EMP000040,220135,FALMOUTH HOSPITAL,2026-08,144,36,46.9,6753.6,2532.6,0.0,9286.2,1688.22,248.76,7349.22,Paid
PAY00000236,EMP000040,220135,FALMOUTH HOSPITAL,2026-07,136,11,46.9,6378.4,773.85,0.0,7152.25,1487.56,364.1,5300.59,Paid
PAY00000237,EMP000040,220135,FALMOUTH HOSPITAL,2026-06,168,11,46.9,7879.2,773.85,681.69,9334.74,1613.81,307.57,7413.36,Paid
PAY00000238,EMP000040,220135,FALMOUTH HOSPITAL,2026-05,135,13,46.9,6331.5,914.55,0.0,7246.05,1623.62,436.35,5186.08,Paid
PAY00000239,EMP000040,220135,FALMOUTH HOSPITAL,2026-04,139,25,46.9,6519.1,1758.75,0.0,8277.85,1363.19,284.36,6630.3,Paid
PAY00000240,EMP000040,220135,FALMOUTH HOSPITAL,2026-03,152,4,46.9,7128.8,281.4,0.0,7410.2,1661.96,237.21,5511.03,Paid
PAY00000241,EMP000041,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-08,139,1,49.97,6945.83,74.95,0.0,7020.78,1638.87,243.43,5138.48,Paid
PAY00000242,EMP000041,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-07,136,3,49.97,6795.92,224.87,0.0,7020.79,1582.16,372.56,5066.07,Paid
PAY00000243,EMP000041,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-06,137,6,49.97,6845.89,449.73,0.0,7295.62,1730.17,306.09,5259.36,Paid
PAY00000244,EMP000041,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-05,171,12,49.97,8544.87,899.46,0.0,9444.33,2308.19,413.18,6722.96,Paid
PAY00000245,EMP000041,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-04,126,29,49.97,6296.22,2173.69,2354.33,10824.24,2172.29,388.07,8263.88,Paid
PAY00000246,EMP000041,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-03,142,23,49.97,7095.74,1723.96,279.5,9099.2,2072.81,447.99,6578.4,Paid
PAY00000247,EMP000042,224021,ARBOUR-FULLER HOSPITAL,2026-08,128,2,63.74,8158.72,191.22,0.0,8349.94,1702.97,280.33,6366.64,Paid
PAY00000248,EMP000042,224021,ARBOUR-FULLER HOSPITAL,2026-07,162,7,63.74,10325.88,669.27,0.0,10995.15,2457.07,399.09,8138.99,Paid
PAY00000249,EMP000042,224021,ARBOUR-FULLER HOSPITAL,2026-06,122,36,63.74,7776.28,3441.96,0.0,11218.24,2745.82,280.29,8192.13,Paid
PAY00000250,EMP000042,224021,ARBOUR-FULLER HOSPITAL,2026-05,169,4,63.74,10772.06,382.44,0.0,11154.5,1824.77,297.82,9031.91,Paid
PAY00000251,EMP000042,224021,ARBOUR-FULLER HOSPITAL,2026-04,152,33,63.74,9688.48,3155.13,0.0,12843.61,2235.69,308.33,10299.59,Paid
PAY00000252,EMP000042,224021,ARBOUR-FULLER HOSPITAL,2026-03,147,20,63.74,9369.78,1912.2,1099.53,12381.51,2794.99,411.01,9175.51,Paid
PAY00000253,EMP000043,224013,ARBOUR HOSPITAL,2026-08,170,18,65.54,11141.8,1769.58,564.01,13475.39,2995.13,342.39,10137.87,Paid
PAY00000254,EMP000043,224013,ARBOUR HOSPITAL,2026-07,145,34,65.54,9503.3,3342.54,0.0,12845.84,3008.18,204.53,9633.13,Paid
PAY00000255,EMP000043,224013,ARBOUR HOSPITAL,2026-06,155,7,65.54,10158.7,688.17,0.0,10846.87,2336.41,195.71,8314.75,On Hold
PAY00000256,EMP000043,224013,ARBOUR HOSPITAL,2026-05,162,8,65.54,10617.48,786.48,0.0,11403.96,2334.77,177.83,8891.36,Paid
PAY00000257,EMP000043,224013,ARBOUR HOSPITAL,2026-04,158,12,65.54,10355.32,1179.72,0.0,11535.04,2275.67,363.69,8895.68,Paid
PAY00000258,EMP000043,224013,ARBOUR HOSPITAL,2026-03,154,18,65.54,10093.16,1769.58,0.0,11862.74,2313.56,235.78,9313.4,Paid
PAY00000259,EMP000044,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,2026-08,149,29,60.68,9041.32,2639.58,0.0,11680.9,2326.5,308.79,9045.61,Paid
PAY00000260,EMP000044,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,2026-07,147,1,60.68,8919.96,91.02,1596.57,10607.55,2106.44,230.52,8270.59,Paid
PAY00000261,EMP000044,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,2026-06,161,34,60.68,9769.48,3094.68,0.0,12864.16,2062.64,418.45,10383.07,Paid
PAY00000262,EMP000044,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,2026-05,164,8,60.68,9951.52,728.16,633.1,11312.78,2127.58,339.0,8846.2,Paid
PAY00000263,EMP000044,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,2026-04,163,35,60.68,9890.84,3185.7,0.0,13076.54,2397.52,201.29,10477.73,Paid
PAY00000264,EMP000044,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,2026-03,135,8,60.68,8191.8,728.16,0.0,8919.96,2140.25,425.01,6354.7,Processing
PAY00000265,EMP000045,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,2026-08,158,34,40.21,6353.18,2050.71,1947.21,10351.1,2055.49,373.12,7922.49,Paid
PAY00000266,EMP000045,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,2026-07,163,3,40.21,6554.23,180.94,0.0,6735.17,1299.14,312.11,5123.92,Paid
PAY00000267,EMP000045,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,2026-06,157,17,40.21,6312.97,1025.36,0.0,7338.33,1806.91,293.01,5238.41,Paid
PAY00000268,EMP000045,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,2026-05,165,13,40.21,6634.65,784.1,0.0,7418.75,1704.11,430.28,5284.36,Paid
PAY00000269,EMP000045,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,2026-04,126,33,40.21,5066.46,1990.39,0.0,7056.85,1747.23,156.91,5152.71,On Hold
PAY00000270,EMP000045,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,2026-03,174,16,40.21,6996.54,965.04,1908.55,9870.13,1622.77,432.08,7815.28,Paid
PAY00000271,EMP000046,220070,MELROSEWAKEFIELD HEALTHCARE,2026-08,170,27,50.97,8664.9,2064.28,0.0,10729.18,2517.96,443.14,7768.08,Processing
PAY00000272,EMP000046,220070,MELROSEWAKEFIELD HEALTHCARE,2026-07,128,18,50.97,6524.16,1376.19,0.0,7900.35,1350.34,263.2,6286.81,Paid
PAY00000273,EMP000046,220070,MELROSEWAKEFIELD HEALTHCARE,2026-06,156,21,50.97,7951.32,1605.55,0.0,9556.87,1796.96,145.45,7614.46,Paid
PAY00000274,EMP000046,220070,MELROSEWAKEFIELD HEALTHCARE,2026-05,140,13,50.97,7135.8,993.91,2325.93,10455.64,1705.07,395.84,8354.73,Paid
PAY00000275,EMP000046,220070,MELROSEWAKEFIELD HEALTHCARE,2026-04,129,11,50.97,6575.13,841.0,0.0,7416.13,1559.33,330.6,5526.2,Paid
PAY00000276,EMP000046,220070,MELROSEWAKEFIELD HEALTHCARE,2026-03,169,28,50.97,8613.93,2140.74,0.0,10754.67,1784.18,294.41,8676.08,Paid
PAY00000277,EMP000047,220029,ANNA JAQUES HOSPITAL,2026-08,149,3,29.19,4349.31,131.36,0.0,4480.67,820.52,183.94,3476.21,Paid
PAY00000278,EMP000047,220029,ANNA JAQUES HOSPITAL,2026-07,131,31,29.19,3823.89,1357.34,0.0,5181.23,1174.96,181.12,3825.15,Paid
PAY00000279,EMP000047,220029,ANNA JAQUES HOSPITAL,2026-06,142,2,29.19,4144.98,87.57,0.0,4232.55,804.07,436.16,2992.32,Paid
PAY00000280,EMP000047,220029,ANNA JAQUES HOSPITAL,2026-05,158,4,29.19,4612.02,175.14,751.83,5538.99,1161.43,202.43,4175.13,On Hold
PAY00000281,EMP000047,220029,ANNA JAQUES HOSPITAL,2026-04,142,2,29.19,4144.98,87.57,0.0,4232.55,935.35,197.21,3099.99,Paid
PAY00000282,EMP000047,220029,ANNA JAQUES HOSPITAL,2026-03,123,5,29.19,3590.37,218.93,0.0,3809.3,884.61,130.89,2793.8,Paid
PAY00000283,EMP000048,221302,FAIRVIEW HOSPITAL,2026-08,141,27,51.06,7199.46,2067.93,1697.53,10964.92,2562.25,143.92,8258.75,Paid
PAY00000284,EMP000048,221302,FAIRVIEW HOSPITAL,2026-07,128,19,51.06,6535.68,1455.21,0.0,7990.89,1551.72,169.27,6269.9,Paid
PAY00000285,EMP000048,221302,FAIRVIEW HOSPITAL,2026-06,141,28,51.06,7199.46,2144.52,0.0,9343.98,2183.55,201.82,6958.61,Paid
PAY00000286,EMP000048,221302,FAIRVIEW HOSPITAL,2026-05,161,33,51.06,8220.66,2527.47,0.0,10748.13,2043.99,323.94,8380.2,Paid
PAY00000287,EMP000048,221302,FAIRVIEW HOSPITAL,2026-04,151,28,51.06,7710.06,2144.52,0.0,9854.58,1804.61,356.3,7693.67,Paid
PAY00000288,EMP000048,221302,FAIRVIEW HOSPITAL,2026-03,162,28,51.06,8271.72,2144.52,0.0,10416.24,2109.53,384.05,7922.66,Paid
PAY00000289,EMP000049,220111,GOOD SAMARITAN MEDICAL CENTER,2026-08,120,29,56.01,6721.2,2436.43,0.0,9157.63,1921.7,290.87,6945.06,Paid
PAY00000290,EMP000049,220111,GOOD SAMARITAN MEDICAL CENTER,2026-07,152,22,56.01,8513.52,1848.33,1213.08,11574.93,2024.4,409.37,9141.16,Paid
PAY00000291,EMP000049,220111,GOOD SAMARITAN MEDICAL CENTER,2026-06,134,26,56.01,7505.34,2184.39,0.0,9689.73,1741.51,387.5,7560.72,Paid
PAY00000292,EMP000049,220111,GOOD SAMARITAN MEDICAL CENTER,2026-05,121,27,56.01,6777.21,2268.4,0.0,9045.61,2258.39,131.91,6655.31,Paid
PAY00000293,EMP000049,220111,GOOD SAMARITAN MEDICAL CENTER,2026-04,148,29,56.01,8289.48,2436.43,0.0,10725.91,2037.35,281.41,8407.15,Paid
PAY00000294,EMP000049,220111,GOOD SAMARITAN MEDICAL CENTER,2026-03,161,23,56.01,9017.61,1932.35,0.0,10949.96,2655.85,366.77,7927.34,Paid
PAY00000295,EMP000050,221302,FAIRVIEW HOSPITAL,2026-08,168,11,53.13,8925.84,876.65,0.0,9802.49,1691.23,423.9,7687.36,Paid
PAY00000296,EMP000050,221302,FAIRVIEW HOSPITAL,2026-07,121,21,53.13,6428.73,1673.6,0.0,8102.33,1428.6,357.85,6315.88,Paid
PAY00000297,EMP000050,221302,FAIRVIEW HOSPITAL,2026-06,138,0,53.13,7331.94,0.0,0.0,7331.94,1811.07,263.03,5257.84,Paid
PAY00000298,EMP000050,221302,FAIRVIEW HOSPITAL,2026-05,166,34,53.13,8819.58,2709.63,0.0,11529.21,2118.8,122.6,9287.81,Paid
PAY00000299,EMP000050,221302,FAIRVIEW HOSPITAL,2026-04,149,0,53.13,7916.37,0.0,0.0,7916.37,1779.9,174.75,5961.72,Paid
PAY00000300,EMP000050,221302,FAIRVIEW HOSPITAL,2026-03,148,9,53.13,7863.24,717.25,0.0,8580.49,1720.67,305.88,6553.94,Paid
PAY00000301,EMP000051,220063,LOWELL GENERAL HOSPITAL,2026-08,160,0,64.74,10358.4,0.0,0.0,10358.4,2229.22,280.47,7848.71,Paid
PAY00000302,EMP000051,220063,LOWELL GENERAL HOSPITAL,2026-07,163,0,64.74,10552.62,0.0,0.0,10552.62,2161.93,258.95,8131.74,Paid
PAY00000303,EMP000051,220063,LOWELL GENERAL HOSPITAL,2026-06,149,10,64.74,9646.26,971.1,0.0,10617.36,1727.58,401.97,8487.81,Paid
PAY00000304,EMP000051,220063,LOWELL GENERAL HOSPITAL,2026-05,164,4,64.74,10617.36,388.44,0.0,11005.8,2656.79,299.49,8049.52,Paid
PAY00000305,EMP000051,220063,LOWELL GENERAL HOSPITAL,2026-04,137,25,64.74,8869.38,2427.75,1351.53,12648.66,2883.18,402.18,9363.3,Paid
PAY00000306,EMP000051,220063,LOWELL GENERAL HOSPITAL,2026-03,170,28,64.74,11005.8,2719.08,0.0,13724.88,2249.47,412.54,11062.87,Paid
PAY00000307,EMP000052,221302,FAIRVIEW HOSPITAL,2026-08,160,16,43.24,6918.4,1037.76,1505.57,9461.73,1527.19,132.75,7801.79,Paid
PAY00000308,EMP000052,221302,FAIRVIEW HOSPITAL,2026-07,144,11,43.24,6226.56,713.46,0.0,6940.02,1673.82,419.86,4846.34,Paid
PAY00000309,EMP000052,221302,FAIRVIEW HOSPITAL,2026-06,174,12,43.24,7523.76,778.32,0.0,8302.08,1824.82,179.7,6297.56,Paid
PAY00000310,EMP000052,221302,FAIRVIEW HOSPITAL,2026-05,148,13,43.24,6399.52,843.18,0.0,7242.7,1379.96,313.54,5549.2,Paid
PAY00000311,EMP000052,221302,FAIRVIEW HOSPITAL,2026-04,171,16,43.24,7394.04,1037.76,0.0,8431.8,1617.81,444.49,6369.5,Paid
PAY00000312,EMP000052,221302,FAIRVIEW HOSPITAL,2026-03,148,20,43.24,6399.52,1297.2,556.38,8253.1,1407.49,141.76,6703.85,Paid
PAY00000313,EMP000053,220012,CAPE COD HOSPITAL,2026-08,164,9,43.06,7061.84,581.31,0.0,7643.15,1513.44,372.7,5757.01,Paid
PAY00000314,EMP000053,220012,CAPE COD HOSPITAL,2026-07,164,12,43.06,7061.84,775.08,1118.35,8955.27,1453.31,160.95,7341.01,Paid
PAY00000315,EMP000053,220012,CAPE COD HOSPITAL,2026-06,122,26,43.06,5253.32,1679.34,0.0,6932.66,1458.53,263.72,5210.41,Paid
